timestamp,y1(t),y2(t),y3(t),y4(t),y5(t),y6(t),y7(t),y8(t)
7.7,0.003427919813196044,0.0006594638753990391,0.0003566803600332504,0.008283620324358625,0.0019752934725371088,0.006427678537201793,0.0026068076626354097,0.0030931923373645736
7.8,0.003475297233043803,0.0006686417652228451,0.00036205974606534196,0.00840648907997737,0.002019406185093437,0.006586158568653668,0.002643173071908802,0.0030568269280911815
7.9,0.0035230492240156098,0.0006778922512638756,0.0003674823088384229,0.008530313196127275,0.0020642388991439016,0.006748028419695712,0.0026793537310491776,0.0030206462689508057
8.0,0.003571175786111464,0.0006872153335221303,0.0003729480483524933,0.008655092672808338,0.002109791614688501,0.00691328809032792,0.0027153496400565357,0.0029846503599434476
8.1,0.003619676919331366,0.0006966110119976092,0.00037845696460755306,0.00878082751002056,0.002156064331727235,0.0070819375805502936,0.002751160798930876,0.002948839201069107
8.2,0.0036685526236753152,0.0007060792866903123,0.00038400905760360227,0.00890751770776394,0.0022030570502601047,0.007253976890362833,0.0027867872076722,0.0029132127923277833
8.3,0.0037178028991433133,0.0007156201576002399,0.000389604327340641,0.009035163266038482,0.0022507697702871103,0.007429406019765542,0.0028222288662805074,0.002877771133719476
8.4,0.003767425152477962,0.0007252329957373746,0.00039524237317829726,0.00916375761182249,0.0022991923344090025,0.007608204548258524,0.002857467778245917,0.002842532221754066
8.5,0.003817438906616219,0.0007349214187641747,0.00040092537670113334,0.009293349037497546,0.0023483928118289824,0.007790660869986642,0.002892525772462193,0.00280747422753779
8.6,0.0038678503444812104,0.0007446866547798514,0.00040665409033907823,0.009423952925122183,0.0023983933792468427,0.007976856392860249,0.002927418140291137,0.0027725818597088463
8.7,0.003918659466072937,0.0007545287037844046,0.000412428514092132,0.009555569274696403,0.0024491940366625827,0.008166791116879343,0.002962144881732748,0.0027378551182672354
8.8,0.003969866271391398,0.0007644475657778344,0.00041824864796029466,0.009688198086220207,0.002500794784076204,0.008360465042043927,0.002996705996787027,0.002703294003212956
8.9,0.004021470760436593,0.0007744432407601406,0.0004241144919435661,0.009821839359693588,0.0025531956214877045,0.008557878168353995,0.0030311014854539735,0.00266889851454601
9.0,0.004073469386193309,0.0007845150838819466,0.0004300256595604548,0.00995648437239835,0.002606383792227949,0.008758788957048683,0.0030655020442549577,0.002634497955745026
9.1,0.004125886502297744,0.0007946678045061255,0.0004359850165022343,0.010092193462956764,0.0026604459758948593,0.008963792957823218,0.003099699856530875,0.0026003001434691084
9.2,0.0041787259774992945,0.0008049021423200942,0.00044199301166107684,0.01022897620316831,0.0027153959692878694,0.009173016560899179,0.0031336330767107665,0.002566366923289217
9.3,0.004231987811797963,0.000815218097323853,0.0004480496450369826,0.010366832593032988,0.0027712337724069805,0.009386459766276573,0.0031673017047946328,0.0025326982952053505
9.4,0.004285672005193745,0.0008256156695174013,0.0004541549166299513,0.010505762632550798,0.0028279593852521905,0.009604122573955393,0.003200705740782472,0.002499294259217511
9.5,0.004339778557686644,0.0008360948589007395,0.0004603088264399831,0.01064576632172174,0.0028855728078235002,0.00982600498393564,0.003233845184674286,0.0024661548153256975
9.6,0.004394304179168593,0.0008466550275349528,0.0004665109849010124,0.01078683552701141,0.0029440618204294882,0.01005204169302544,0.0032667352890709458,0.0024332647109290375
9.7,0.004449269723029253,0.0008573001840746595,0.00047276383086509657,0.010929021830493432,0.003003502272342195,0.01028255973166352,0.0032993866607886157,0.0024006133392113676
9.8,0.004504683937685824,0.0008680320145550088,0.00047906839125135925,0.011072346868147861,0.0030639261832336837,0.010517707109740348,0.0033317903954397324,0.002368209604560251
9.9,0.004560546823138303,0.0008788505189760004,0.00048542466605980023,0.011216810639974692,0.0031253335531039516,0.010757483827255918,0.0033639464930242955,0.002336053506975688
10.0,0.00461685837938669,0.0008897556973376345,0.0004918326552904197,0.011362413145973926,0.0031877243819529995,0.011001889884210232,0.0033958549535423044,0.002304145046457679
10.1,0.004673618606430988,0.0009007475496399111,0.0004982923589432174,0.011509154386145566,0.003251098669780828,0.011250925280603292,0.00342751577699376,0.0022724842230062233
10.2,0.004730823920061237,0.0009118253868848959,0.0005048033590414392,0.01165702550201093,0.0033154434725203266,0.01150437176521394,0.0034590796411943926,0.0022409203588055907
10.3,0.004788501266533798,0.000922994399061914,0.0005113688118445877,0.011806093107689134,0.0033808562493714066,0.011762820354793277,0.003490382720238785,0.0022096172797611982
10.4,0.004846655481600415,0.000934255517230716,0.0005179892833153933,0.011956369157176832,0.0034473544855050577,0.012026411639591858,0.0035213637455506546,0.0021786362544493286
10.5,0.004905286565261088,0.0009456087413913019,0.0005246647734538564,0.012107853650474027,0.00351493818092128,0.012295145619609685,0.0035520227171300014,0.0021479772828699815
10.6,0.004964394517515815,0.0009570540715436719,0.0005313952822599766,0.012260546587580719,0.0035836073356200746,0.012569022294846757,0.003582359634976826,0.002117640365023157
10.7,0.0050239793383646,0.0009685915076878257,0.0005381808097337542,0.012414447968496908,0.003653361949601441,0.012848041665303078,0.0036123744990911285,0.002087625500908855
10.8,0.005084038226219649,0.000980220510057647,0.0005450210274430108,0.012569550866066991,0.0037241919262605864,0.013132103339359458,0.0036421262413729805,0.002057873758627003
10.9,0.005144598917732997,0.0009919464200551008,0.0005519191833981181,0.012725923850923228,0.003796197676052963,0.013421663990903701,0.003671594300396128,0.0020284056996038554
11.0,0.005205666355604245,0.0010037701895882786,0.0005588758564920178,0.012883579142698868,0.003869397080357676,0.013716819144046368,0.003700760192488757,0.001999239807511226
11.1,0.005267240539833395,0.0010156918186571802,0.0005658910467247103,0.013042516741393912,0.003943790139174725,0.01401756879878746,0.0037296239176508685,0.0019703760823491148
11.2,0.005329321470420446,0.0010277113072618056,0.0005729647540961952,0.01320273664700836,0.00401937685250411,0.014323912955126975,0.0037581854758824617,0.0019418145241175216
11.3,0.005391908415949774,0.0010398285145069603,0.0005800968930994084,0.013364237049734114,0.00409615463756682,0.014635830110340392,0.003786454744639577,0.0019135452553604064
11.4,0.005455003662496778,0.001052043880408505,0.0005872877323075469,0.013527023587336028,0.004174131958121836,0.014953176096465216,0.0038145997362150717,0.0018854002637849118
11.5,0.005518637510511659,0.0010643632415227042,0.0005945408152333282,0.013691171217757018,0.00425341616791801,0.015276648993194556,0.0038423925840592745,0.001857607415940709
11.6,0.005582809959994417,0.0010767865978495586,0.0006018561418767525,0.01385667994099708,0.004334007266955337,0.015606248800528414,0.0038698332881721854,0.0018301667118277981
11.7,0.005647521010945051,0.0010893139493890678,0.0006092337122378198,0.014023549757056221,0.00441590525523382,0.015941975518466787,0.0038969218485538043,0.0018030781514461792
11.8,0.005712770663363564,0.0011019452961412318,0.0006166735263165301,0.014191780665934439,0.00449911013275346,0.016283829147009685,0.003923658265204132,0.0017763417347958516
11.9,0.005778555935797613,0.0011146800637083405,0.0006241752356906006,0.01436136528210954,0.004583611555320978,0.016631737269511306,0.003950070538230618,0.0017499294617693655
12.0,0.0058448914220893084,0.0011275210634241204,0.0006317405465350781,0.014532339723935932,0.004669460891047265,0.01698584522837423,0.003976233506564233,0.00172376649343575
12.1,0.005911799183209876,0.0011404725453234448,0.0006393720373884097,0.014704758619844084,0.004756735128545062,0.01734656139110885,0.004002069145739583,0.001697930854260401
12.2,0.005979279219159314,0.001153534509406314,0.0006470697082505954,0.014878621969833998,0.004845434267814369,0.017713885757715174,0.004027577455756666,0.001672422544243318
12.3,0.006047331529937624,0.0011667069556727276,0.0006548335591216354,0.015053929773905676,0.0049355583088551876,0.0180878183281932,0.0040527584366154825,0.001647241563384501
12.4,0.006115956115544805,0.0011799898841226856,0.0006626635900015294,0.015230682032059113,0.005027107251667514,0.018468359102542922,0.004077612088316033,0.0016223879116839506
12.5,0.006185148988733996,0.0011933825261725753,0.0006705593362163785,0.015408868840765666,0.005120067892692292,0.018855308905011102,0.004102273604643437,0.0015977263953565466
12.6,0.006254942245419394,0.0012068910663265158,0.0006785245446523015,0.015588569761300922,0.005214549557618408,0.01924922933193713,0.004126647921590261,0.0015733520784097217
12.7,0.006325343573059907,0.0012205169859757332,0.0006865601124446359,0.01576980385722116,0.005310578289251561,0.01965030364672117,0.004150665787171869,0.0015493342128281144
12.8,0.006396352971655536,0.0012342602851202278,0.0006946660395933819,0.015952571128526383,0.0054081540875917525,0.020058531849363223,0.00417432720138826,0.001525672798611724
12.9,0.006467970441206278,0.0012481209637599992,0.0007028423260985391,0.01613687157521659,0.005507276952638981,0.020473913939863277,0.004197632164239433,0.0015023678357605512
13.0,0.006540195283412803,0.0012620988873052763,0.0007110888905393496,0.01632270346282217,0.005607944580304003,0.02089643424979145,0.0042205864464698855,0.0014794135535300978
13.1,0.006613031241336121,0.0012761947768933518,0.0007194061702032131,0.016510076053198375,0.005710170045690737,0.021325998900730274,0.0042433367269893935,0.0014566632730105891
13.2,0.006686513089358183,0.0012904153346417584,0.0007277982205216137,0.0166990756880324,0.0058140687578473495,0.02176322407687796,0.004265759479270649,0.0014342405207293343
13.3,0.00676064082747899,0.001304760560550496,0.0007362650414945514,0.01688970236732425,0.005919640716773841,0.022208109778234522,0.00428785470331365,0.0014121452966863325
13.4,0.0068354144556985385,0.0013192304546195642,0.0007448066331220265,0.017081956091073918,0.006026885922470208,0.022660656004799943,0.004309622399118398,0.001390377600881585
13.5,0.0069108339740168315,0.0013338250168489635,0.0007534229954040385,0.017275836859281406,0.0061358043749364525,0.023120862756574226,0.004331062566684892,0.0013689374333150912
13.6,0.006986894690076252,0.0013485433424501828,0.0007621135823822571,0.017471332985285616,0.006246381282725732,0.023588542579950696,0.004352293845108594,0.0013477061548913885
13.7,0.00706362960746339,0.0013633917934484576,0.0007708822388312626,0.017668526516003105,0.006358723417202486,0.02406419004641092,0.004373273084012159,0.0013267269159878236
13.8,0.007141050589730643,0.0013783726569191932,0.000779730346358184,0.017867446958256285,0.006472868904328672,0.024548059522603374,0.004393911214694231,0.0013060887853057522
13.9,0.007219157636878009,0.001393485932862389,0.0007886579049630208,0.018068094312045153,0.006588817744104286,0.025040151008528046,0.004414208237154808,0.0012857917628451747
14.0,0.007297950748905489,0.0014087316212780452,0.0007976649146457734,0.01827046857736971,0.0067065699365293305,0.025540464504184943,0.004434164151393891,0.001265835848606091
14.1,0.007377428790638901,0.0014241095032803907,0.0008067512433357644,0.01847456692573582,0.006826121941948066,0.026048974820857163,0.004453788907121819,0.0012462110928781638
14.2,0.007457597725530488,0.0014396207283853438,0.0008159175858808114,0.018680404171809946,0.006947493212164509,0.026565598300719664,0.004473244070433918,0.0012267559295660651
14.3,0.007538495215790919,0.0014552725583463842,0.0008251683249705062,0.018888074118558425,0.007070801943393487,0.027090979216305617,0.004492389057316779,0.0012076109426832037
14.4,0.007620121261420193,0.001471064993163512,0.0008345034606048485,0.019097576765981242,0.007196048135634996,0.02762511756761501,0.004511223867770403,0.0011887761322295798
14.5,0.00770247586241831,0.001486998032836727,0.0008439229927838386,0.0193089121140784,0.007323231788889038,0.028168013354647855,0.00452974850179479,0.0011702514982051937
14.6,0.007785559018785269,0.0015030716773660295,0.0008534269215074763,0.019522080162849908,0.007452352903155612,0.028719666577404147,0.004547962959389938,0.0011520370406100447
14.7,0.007869366154489377,0.001519285044016966,0.0008630147154752063,0.019737069474281124,0.007583397924410691,0.029279874326558833,0.004566005904901544,0.0011339940950984397
14.8,0.007953937195680024,0.001535645832407439,0.0008726910163877448,0.01995397962016801,0.007716488992179389,0.029849226067645673,0.004583805467629099,0.0011161945323708846
14.9,0.008039281979214746,0.0015521559396463754,0.0008824569675709747,0.020172835143016186,0.007851656020315968,0.030427921341132952,0.00460129160528705,0.0010987083947129332
15.0,0.008125400505093548,0.0015688153657337754,0.0008923125690248962,0.02039363604282565,0.007988899008820433,0.031015960147020676,0.004618464317875398,0.0010815356821245858
15.1,0.008212292773316428,0.0015856241106696391,0.0009022578207495094,0.020616382319596404,0.008128217957692781,0.03161334248530885,0.004635323605394141,0.0010646763946058418
15.2,0.00829995507542339,0.0016025814591120948,0.0009122922921146192,0.02084106470420323,0.008269601931872435,0.03221998258628947,0.004651907813195507,0.0010480921868044767
15.3,0.008388406254510872,0.001619691045288311,0.0009224181725914502,0.02106773023029601,0.00841310766242997,0.03283599253618985,0.004668340688270224,0.0010316593117297593
15.4,0.00847767908152489,0.0016369591902079639,0.0009326392684826725,0.02129646076577372,0.008558832541977496,0.03346191933275336,0.004684490966716696,0.0010155090332832877
15.5,0.008567773556465446,0.001654385893871054,0.000942955579788286,0.021527256310636365,0.008706776570515018,0.03409776297598,0.004700358648534921,0.0009996413514650618
15.6,0.008658689679332539,0.0016719711562775811,0.000953367106508291,0.02176011686488394,0.008856939748042534,0.034743523465869786,0.004715943733724901,0.0009840562662750817
15.7,0.00875042745012617,0.001689714977427545,0.0009638738486426872,0.02199504242851645,0.009009322074560044,0.03539920080242271,0.004731246222286636,0.0009687537777133471
15.8,0.008842984075887041,0.0017076168182197234,0.0009744754828114919,0.022232025983088575,0.009163915972008212,0.036064577773423825,0.0047464425504798275,0.0009535574495201556
15.9,0.008936408751214034,0.0017256861689835161,0.0009851777182900276,0.022471190578453412,0.009320864205083901,0.03674040307579461,0.004761393051437801,0.0009386069485621816
16.0,0.00903070614777232,0.0017439239309854045,0.0009959810971556923,0.022712547903750182,0.009480180266810837,0.03742676912706649,0.004776063899392329,0.000923936100607654
16.1,0.0091258762655619,0.001762330104225389,0.0010068856194084866,0.022956097958978888,0.00964186415718902,0.03812367592723947,0.004790455094343411,0.0009095449056565726
16.2,0.00922191910458277,0.0017809046887034684,0.0010178912850484097,0.023201840744139522,0.009805915876218445,0.038831123476313525,0.004804566636291045,0.0008954333637089381
16.3,0.009318828704423602,0.0017996465343285192,0.0010289974030300618,0.023449761320129676,0.009972318709961733,0.039548962722143366,0.004818474205928602,0.0008815257940713811
16.4,0.009416639593933955,0.0018185623029101554,0.0010402079784991925,0.023699946136522588,0.01014117110003376,0.04027754621383705,0.004832239817117648,0.0008677601828823341
16.5,0.009515377536443166,0.0018376569653037566,0.0010515259992650416,0.023952459725539867,0.010312545997320689,0.041017295043443355,0.004845754941332591,0.0008542450586673918
16.6,0.009615042531951232,0.0018569305215093226,0.0010629514653276086,0.024207302087181498,0.010486443401822513,0.04176820921096225,0.004859019578573428,0.0008409804214265546
16.7,0.00971563458045815,0.0018763829715268525,0.0010744843766868932,0.02446447322144748,0.010662863313539222,0.04253028871639371,0.00487203372884016,0.0008279662711598231
16.8,0.009817153681963927,0.0018960143153563473,0.0010861247333428963,0.024723973128337823,0.010841805732470833,0.04330353355973779,0.004884797392132787,0.0008152026078671961
16.9,0.009919600243827695,0.0019158246312800584,0.001097872583298732,0.024985802791367046,0.011023272367066657,0.044087731195867765,0.004897520099930475,0.0008024799000695071
17.0,0.010023031751698993,0.0019358250121224837,0.0011097345890029532,0.02525010635464936,0.011207422709031422,0.044883767979402044,0.004910000313226892,0.0007899996867730903
17.1,0.010127448444081092,0.001956015503908227,0.0011217107780941535,0.025516884416388115,0.011394257417626135,0.04569164851758502,0.0049222362994476975,0.0007777637005522847
17.2,0.010232850320973989,0.001976396106637287,0.0011338011505723329,0.025786136976583298,0.011583776492850785,0.04651137281041667,0.0049342280585928915,0.0007657719414070907
